canopy_height,cultivar,season,range,column,leaf_angle_mean,leaf_angle_alpha,leaf_angle_beta,leaf_angle_chi,date,day_offset,single_xgboost,abserror_single_xgboost,single_dtree,abserror_single_dtree,per_cultivar_gboost,abserror_per_cultivar_gboost
168.0,PI525049,4,39,6,0.397796481384,2.48213599921,1.5517237689200003,2.0615983584,2017-06-15 12:00:00,45,179.02139082950683,6.560351684230254,187.26470588235293,11.467086834733886,168.00101925889894,0.0006067017255568479
136.0,PI152728,4,5,8,0.398459561283,2.82710113523,1.71564008065,2.02486533059,2017-06-15 12:00:00,45,154.0303031720572,13.257575861806757,168.65972222222223,24.01450163398693,136.00120376751306,0.0008851231713686717
210.0,PI563331,4,5,12,0.407095159247,3.07520708313,1.88503789976,1.95738392955,2017-06-15 12:00:00,45,200.9925752148694,4.289249897681243,168.65972222222223,19.68584656084656,210.00127106067885,0.0006052669899266524
199.0,PI152751,4,6,14,0.462136744605,1.93016632851,1.60624489296,1.69179421167,2017-06-15 12:00:00,45,187.4677025721542,5.7951243356009075,178.0,10.552763819095478,199.00077514516306,0.0003895201824427624
146.0,PI329644,4,35,4,0.356199475066,3.8669723318,1.89729203942,2.2515660307700003,2017-06-15 12:00:00,45,150.3324976339173,2.9674641328200777,153.75,5.308219178082192,146.0011654935556,0.000798283257253145
152.0,PI646242,4,41,14,0.383360985007,3.32691380684,1.8615562611,2.08646692586,2017-06-15 12:00:00,45,157.00786115699182,3.2946454980209356,187.26470588235293,23.200464396284822,152.00087860776364,0.0005780314234465024
197.0,PI152694,4,7,8,0.464692353644,1.5425666185299998,1.33697466564,1.7351889876700002,2017-06-15 12:00:00,45,183.7434122689194,6.729232350802334,168.65972222222223,14.385927805978564,197.00067348094396,0.00034186849947169957
160.0,PI619807,4,43,6,0.411293996376,2.82575555097,1.7199926489,1.99547806255,2017-06-15 12:00:00,45,171.0614228492197,6.91338928076231,177.13333333333333,10.708333333333329,160.00105259612357,0.0006578725772321548
169.0,PI521290,4,7,12,0.391206453979,2.88428829811,1.71238285922,2.05489977813,2017-06-15 12:00:00,45,162.93923608049144,3.5862508399458934,168.65972222222223,0.20134779750163992,169.00063338526994,0.00037478418339385546
136.0,PI329471,4,34,6,0.403200936466,2.9711932115900006,1.80020105309,1.98663698439,2017-06-15 12:00:00,45,153.45167842724192,12.832116490619056,168.65972222222223,24.01450163398693,136.00109822588476,0.0008075190329121289
210.0,PI176766,4,36,5,0.394812798944,3.17804067579,1.85537730571,2.02923275386,2017-06-15 12:00:00,45,189.25019997040647,9.8808571569493,168.65972222222223,19.68584656084656,210.00089252332344,0.0004250111064017065
123.0,PI156178,4,47,12,0.39196390418,2.72635072132,1.5634902488999998,2.14518754922,2017-06-15 12:00:00,45,128.41383331926693,4.401490503469047,125.8,2.27642276422764,123.001137053642,0.0009244338552824831
158.0,PI562990,4,28,3,0.410391606522,2.99204661643,1.85477288356,1.94690086773,2017-06-15 12:00:00,45,168.54045077238604,6.671171374927873,168.65972222222223,6.746659634317866,158.00037927376587,0.0002400466872612452
174.0,PI330195,4,43,9,0.377972839919,3.07575428878,1.6602713678,2.19231011937,2017-06-15 12:00:00,45,175.84927014235038,1.0627989323852745,177.13333333333333,1.8007662835248999,174.0013959607647,0.0008022763015580087
173.0,PI330199,4,32,3,0.462623252659,2.00289443676,1.54051763007,1.76452914303,2017-06-15 12:00:00,45,175.8373709491744,1.6400988145516842,168.65972222222223,2.508831085420677,173.0007090340845,0.00040984629162322286
185.0,PI569416,4,9,2,0.35790522271200004,3.90799640386,1.97480642604,2.20164974248,2017-06-15 12:00:00,45,177.44510949889258,4.0837245951932015,153.75,16.89189189189189,184.9998974621927,5.542584178046299e-05
163.0,PI329319,4,9,10,0.397843827028,3.04660875748,1.83076057202,1.99913723765,2017-06-15 12:00:00,45,167.08010217696986,2.503130169920159,168.65972222222223,3.4722222222222263,163.0006679349846,0.00040977606416629233
195.0,PI175919,4,10,3,0.458369998896,1.73770715551,1.4643885924200002,1.7253380389500002,2017-06-15 12:00:00,45,184.99103312893322,5.132803523623987,168.65972222222223,13.507834757834756,195.00027836437886,0.000142750963516683
172.0,PI297155,4,29,6,0.442340143776,2.43710528632,1.78738635627,1.78169517311,2017-06-15 12:00:00,45,174.71456731000004,1.5782368081395552,168.65972222222223,1.9420219638242857,172.0009092633276,0.0005286414695347524
192.0,PI195754,4,31,2,0.36840950972,3.65814661651,1.87112865987,2.20051846713,2017-06-15 12:00:00,45,180.45340030289694,6.0138540089078445,153.75,19.921875,192.00121214411286,0.000631325058778979
183.0,PI641860,4,31,3,0.416611900759,2.78878924666,1.88101517191,1.86651806968,2017-06-15 12:00:00,45,180.99384300665082,1.0962606521033769,168.65972222222223,7.836217364905886,183.00112189063157,0.0006130549899268866
210.0,PI19770,4,10,14,0.409100893997,3.16436114302,1.96283660573,1.92657499528,2017-06-15 12:00:00,45,200.87154451657773,4.346883563534415,178.0,15.238095238095237,209.9999387545745,2.916448833968302e-05
194.0,PI656015,4,11,7,0.385648227763,3.73168566036,2.04983992698,2.0564973006,2017-06-15 12:00:00,45,177.8928150336218,8.302672663081553,168.65972222222223,13.061998854524626,193.99962265614943,0.0001945071394707203
156.0,PI534165,4,50,14,0.422842529717,2.38855965778,1.64046874972,1.89975455904,2017-06-15 12:00:00,45,154.8669241421482,0.7263306781101238,163.54166666666666,4.834401709401703,156.00063325414078,0.00040593214152569347
144.0,PI561840,4,46,13,0.406887231223,2.49791735156,1.6220084470200002,1.97839257923,2017-06-15 12:00:00,45,137.40857043267243,4.577381643977477,145.83333333333334,1.2731481481481548,144.00018365059006,0.0001275351319860205
192.0,PI656065,4,50,15,0.416265391566,2.58281722953,1.70997965226,1.91910018204,2017-06-15 12:00:00,45,179.14295968339533,6.696375164898264,163.54166666666666,14.822048611111116,192.0003215175435,0.00016745705391230103
121.0,PI535793,4,46,12,0.382052811999,3.5667640454400003,1.93232487331,2.0981591144,2017-06-15 12:00:00,45,123.08321014033106,1.7216612730008773,125.8,3.966942148760328,121.00069733425683,0.0005763093031630376
164.0,PI655983,4,51,12,0.433255803347,2.47207591504,1.60872792326,1.9258634072,2017-06-15 12:00:00,45,160.47247105470203,2.1509322837182765,163.54166666666666,0.27947154471545294,164.0002447265875,0.00014922352896982509
184.0,PI221548,4,12,6,0.411717843199,3.0426400419700004,1.83476971159,1.96328061423,2017-06-15 12:00:00,45,188.23460281904727,2.3014145755691673,168.65972222222223,8.337107487922703,184.00038081599104,0.00020696521251975156
179.0,PI641825,4,12,15,0.405929388699,2.62150100768,1.71919393199,1.9461096048,2017-06-15 12:00:00,45,187.24326301186838,4.605174866965575,178.0,0.5586592178770949,179.00046135659943,0.0002577411170002646
177.0,PI562994,4,52,9,0.492279045259,1.40687616026,1.36216151563,1.60700892593,2017-06-15 12:00:00,45,174.52980790261378,1.3955887555854334,167.6060606060606,5.307310392056161,177.0001003977153,5.672187305110725e-05
138.0,PI329480,4,52,12,0.418376358893,2.26934899706,1.53381940262,1.94880774512,2017-06-15 12:00:00,45,135.77183476766433,1.6146124871997605,144.8181818181818,4.940711462450589,138.0004243565961,0.0003075047797922351
220.0,PI330182,4,37,7,0.437906706634,2.20017540638,1.62905794625,1.81303172853,2017-06-15 12:00:00,45,203.81154105004492,7.358390431797762,187.26470588235293,14.879679144385033,220.00076282184372,0.00034673720169177034
183.0,PI329550,4,48,4,0.389424191775,3.5925888519,2.05383125772,2.02214860199,2017-06-15 12:00:00,45,181.82885398336873,0.6399705008914038,167.6060606060606,8.411988739857598,183.00036063121644,0.00019706623849066846
183.0,PI251672,4,14,9,0.359941957341,3.48163038541,1.7495664492900005,2.27156843476,2017-06-15 12:00:00,45,178.43161735031737,2.496383961575209,153.75,15.98360655737705,183.00058251560017,0.0003183145356131002
150.0,PI273465,4,15,13,0.370305731138,3.17859444547,1.71776454301,2.1796693410900003,2017-06-15 12:00:00,45,164.32745500248424,9.551636668322828,153.75,2.5,150.00159444295656,0.001062961971039537
170.0,PI620157,4,15,14,0.508043620784,1.42349092882,1.46478791571,1.5092038063100002,2017-06-15 12:00:00,45,175.86528329364904,3.4501666433229663,178.0,4.705882352941177,170.00037094367414,0.00021820216125982317
220.0,PI566819,4,41,2,0.341953224353,4.1806768186,1.9682454192200003,2.29906569587,2017-06-15 12:00:00,45,216.84883777798564,1.4323464645519834,228.0,3.6363636363636362,220.00047018962834,0.00021372255833863494
154.0,PI569465,4,36,14,0.383562810504,3.1434367739599995,1.81390983581,2.06547062558,2017-06-15 12:00:00,45,146.84267210538576,4.647615515983273,178.0,15.584415584415584,154.00054079438715,0.0003511651864603475
198.0,PI146890,4,16,13,0.4284748575240001,2.77723536311,1.94674797934,1.81469770194,2017-06-15 12:00:00,45,187.24501102899518,5.4318126116185965,178.0,10.1010101010101,198.000732658806,0.00037002969999334846
184.0,PI586541,4,28,5,0.391173416407,3.1459223510500003,1.86275963734,2.02213175524,2017-06-15 12:00:00,45,180.95552788956044,1.6546044078475852,168.65972222222223,8.337107487922703,184.00109319593827,0.0005941282273192388
167.0,PI196598,4,18,3,0.433657396708,1.93487978827,1.44855976455,1.86299786005,2017-06-15 12:00:00,45,161.9018922989789,3.05275910240784,168.65972222222223,0.9938456420492386,167.00025584147622,0.00015319848875312023
152.0,PI540518,4,31,10,0.419361916385,2.0864777504900003,1.45498981596,1.95465745768,2017-06-15 12:00:00,45,159.82261067325692,5.146454390300604,168.65972222222223,10.960343567251465,152.00122215438049,0.0008040489345299756
171.0,PI145633,4,18,8,0.386791072927,3.48273915131,2.00566566081,2.0218143017,2017-06-15 12:00:00,45,171.76220002174574,0.4457310068688545,168.65972222222223,1.3685834957764746,171.00017731787682,0.0001036946648064099
169.0,PI646266,4,29,5,0.408957324209,2.9552628760000004,1.87207710681,1.93024283431,2017-06-15 12:00:00,45,178.79605323952765,5.796481206821095,168.65972222222223,0.20134779750163992,169.00046435566077,0.0002747666631760495
205.0,PI655981,4,33,5,0.43905758417,2.62657157676,1.83586063528,1.80468414935,2017-06-15 12:00:00,45,181.54078085455774,11.443521534362079,168.65972222222223,17.726964769647694,205.00012361280443,6.029892899011718e-05
133.0,PI569425,4,33,10,0.409409424061,3.07777956465,1.92296398873,1.92964779436,2017-06-15 12:00:00,45,162.34051855647903,22.060540268029346,168.65972222222223,26.81182121971596,133.0015391751135,0.0011572745214231386
130.0,PI329570,4,21,3,0.4231788768900001,2.51343160694,1.76930196951,1.8446210948400004,2017-06-15 12:00:00,45,139.2281388620338,7.098568355410617,168.65972222222223,29.738247863247867,130.00111819884998,0.0008601529615230692
198.0,PI570388,4,21,14,0.404133853151,2.76455983996,1.7073928851700002,2.00032785743,2017-06-15 12:00:00,45,185.26241714929668,6.433122651870364,178.0,10.1010101010101,198.0004394934334,0.00022196638050011396
162.0,PI329632,4,21,15,0.441927736728,1.98808226263,1.51983334035,1.82191996131,2017-06-15 12:00:00,45,168.1492044880841,3.795805239558092,178.0,9.876543209876543,162.00142608568163,0.0008802998034748607
175.0,PI329665,4,42,10,0.431856487793,2.79430891075,1.89484239081,1.83180242959,2017-06-15 12:00:00,45,179.1804479589132,2.3888274050932523,177.13333333333333,1.2190476190476147,175.0008588164975,0.0004907522842846187
166.0,PI330196,4,22,7,0.43598784929,2.48285070213,1.81453132667,1.78777899632,2017-06-15 12:00:00,45,163.9223993847468,1.2515666356947008,168.65972222222223,1.602242302543511,166.000797057409,0.00048015506565552205
169.0,PI329299,4,22,9,0.404973966214,2.99297683636,1.9081918439400003,1.92927770882,2017-06-15 12:00:00,45,168.05467913443005,0.5593614589171326,168.65972222222223,0.20134779750163992,169.00140571884393,0.0008317862981814831
160.0,PI570091,4,22,12,0.448807779522,1.83526913486,1.4349315994999998,1.8096719801,2017-06-15 12:00:00,45,167.09798619013304,4.4362413688331515,168.65972222222223,5.412326388888893,160.0006475422222,0.0004047138888729762
135.0,PI585954,4,23,3,0.43018384777,2.05629259569,1.51690528932,1.86457000189,2017-06-15 12:00:00,45,144.64859971765844,7.147110901969216,168.65972222222223,24.933127572016463,135.0009334702831,0.000691459468953326
176.0,PI651497,4,23,4,0.34847104269900003,3.68787527057,1.82335908059,2.27510350052,2017-06-15 12:00:00,45,168.03796575720628,4.523883092496432,153.75,12.642045454545455,176.00016929134526,9.618826435151753e-05
189.0,PI257599,4,41,12,0.409894218543,3.13904475148,2.02407722034,1.89128961557,2017-06-15 12:00:00,45,186.98950611078826,1.0637533805353145,187.26470588235293,0.9181450357921017,189.00072059896547,0.00038126929390061554
164.0,PI255239,4,23,11,0.418876402369,2.69439333546,1.81568957328,1.87815933228,2017-06-15 12:00:00,45,164.6761926457872,0.4123125888946407,168.65972222222223,2.8412940379403833,164.00049406771046,0.0003012607990626748
242.0,PI642998,4,35,10,0.390794619927,2.8712356929,1.7381191445500002,2.03070972742,2017-06-15 12:00:00,45,207.69814025656794,14.174322208029777,168.65972222222223,30.305899908172634,242.00024921186719,0.00010298011040714669
185.0,PI641815,4,33,3,0.421311400323,2.86469496068,1.93342388814,1.85171738119,2017-06-15 12:00:00,45,179.44649921380346,3.001892316862993,168.65972222222223,8.83258258258258,185.0001792296802,9.688090822360332e-05
172.0,PI63715,4,31,6,0.360071966826,3.97003170082,2.00780163417,2.18771970422,2017-06-15 12:00:00,45,169.56771024477575,1.4141219507117713,153.75,10.61046511627907,172.0011815049919,0.0006869215069215454
199.0,PI641830,4,24,9,0.417083638932,2.27672439355,1.51636314348,1.98531812455,2017-06-15 12:00:00,45,176.0234813877621,11.545989252380853,168.65972222222223,15.246370742601897,199.0000967396338,4.861288130144034e-05
132.0,PI155885,4,36,2,0.339953850366,4.4310116075,2.02930138183,2.32391453478,2017-06-15 12:00:00,45,138.6043296725501,5.003280054962203,153.75,16.477272727272727,132.00114188483653,0.0008650642700970503
168.0,PI329338,4,44,7,0.460632112815,1.99418109223,1.6985021616999998,1.6557688899,2017-06-15 12:00:00,45,174.04965870472608,3.600987324241717,177.13333333333333,5.436507936507932,168.00074204251592,0.00044169197376423393
135.0,PI569422,4,25,11,0.415328630828,2.30573807381,1.56380583599,1.94140548165,2017-06-15 12:00:00,45,156.95366584864146,16.26197470269738,168.65972222222223,24.933127572016463,135.00126690905668,0.0009384511530975538
190.0,PI455221,4,25,14,0.417404335349,2.22562724314,1.5419980159,1.92575379566,2017-06-15 12:00:00,45,189.06326565304673,0.49301807734382774,178.0,6.315789473684211,190.00019152642943,0.00010080338391186447
204.0,PI452619,4,26,2,0.348299254115,4.43921817998,2.11263291531,2.25344371135,2017-06-15 12:00:00,45,191.44983986531923,6.152039281706258,204.0,0.0,204.00064731112846,0.0003173093766963798
132.0,PI570071,4,47,13,0.396706804552,2.55180030944,1.53389049915,2.10113099845,2017-06-15 12:00:00,45,131.90091664372258,0.075063148695014,125.8,4.696969696969699,132.0009970881278,0.0007553697937906333
218.0,PI329569,4,40,8,0.402386686365,2.63460781231,1.67678571382,1.98179002941,2017-06-15 12:00:00,45,204.35312739199,6.260033306426605,187.26470588235293,14.098758769562878,218.0009745546704,0.0004470434267855668
181.0,PI641835,4,38,11,0.434616972098,2.28250180337,1.62405111762,1.8399851172,2017-06-15 12:00:00,45,193.93953459899646,7.148914143091967,187.26470588235293,3.46116347091322,181.00099005646905,0.0005469925243368535
131.0,PI570073,4,33,12,0.363342770808,3.3870375623,1.8009749576400005,2.1804105888,2017-06-15 12:00:00,45,137.60889614231337,5.044958887262114,153.75,17.366412213740457,131.00090830760007,0.0006933645802066084
168.0,PI562971,4,33,4,0.391733261095,3.3788658060100003,1.89675077268,2.05418486195,2017-06-15 12:00:00,45,176.26329876043565,4.918630214545027,168.65972222222223,0.3926917989418027,168.0010077750316,0.0005998660902440363
166.0,PI524475,4,32,11,0.385791531487,3.17758017573,1.79953967789,2.08486608324,2017-06-15 12:00:00,45,162.88603747432475,1.8758810395634025,168.65972222222223,1.602242302543511,166.00076986968676,0.0004637769197370563
140.0,PI569445,4,34,12,0.384002880174,2.76209774314,1.62000167609,2.12607383561,2017-06-15 12:00:00,45,155.80490945333372,11.289221038095516,168.65972222222223,20.47123015873016,140.00138159877469,0.0009868562676323173
156.0,PI329465,4,37,13,0.430322843575,2.54659302651,1.81754980458,1.81196586115,2017-06-15 12:00:00,45,176.39641332710596,13.074623927632027,187.26470588235293,20.041478129713415,156.00072019608626,0.00046166415786093497
167.0,PI570042,4,38,12,0.383530969059,3.71546990204,2.01706861528,2.07760375274,2017-06-15 12:00:00,45,181.07880328470546,8.430421128566143,187.26470588235293,12.134554420570616,167.00106438376184,0.00063735554601386
208.0,PI533998,4,38,15,0.439267953624,2.37406499685,1.72409275292,1.80555655838,2017-06-15 12:00:00,45,199.22396201402918,4.219249031716739,187.26470588235293,9.968891402714938,208.00012373714753,5.9489013236858366e-05
179.0,PI562781,4,25,2,0.345808472111,4.201369766,2.0229881298500003,2.25738747695,2017-06-15 12:00:00,45,174.23608900447485,2.6614027907961737,153.75,14.106145251396647,179.00044770713458,0.0002501157176442443
169.0,PI534120,4,20,6,0.385982152943,2.97425076262,1.7370023631799998,2.0655871188900004,2017-06-15 12:00:00,45,162.966051220935,3.570383892937878,168.65972222222223,0.20134779750163992,169.0008803094983,0.0005208931942684238
162.0,PI576399,4,11,2,0.33962395966200004,4.05464057551,1.89758228185,2.331633891,2017-06-15 12:00:00,45,163.83442228097866,1.1323594327028748,153.75,5.092592592592593,162.00064890677737,0.00040055973911814455
172.0,PI535792,4,46,10,0.420563385219,3.00705337986,1.9253078219,1.89031807325,2017-06-15 12:00:00,45,174.18197292468932,1.2685889097030925,167.6060606060606,2.5546159267089563,172.00074673459616,0.0004341480210249555
120.0,PI329435,4,46,11,0.454159079223,1.91932643579,1.54366103663,1.74536076482,2017-06-15 12:00:00,45,137.82185317200873,14.851544310007275,145.83333333333334,21.527777777777786,120.00156609114015,0.0013050759501235614
139.0,PI655972,4,20,8,0.436825044952,2.23600642767,1.65495595744,1.81384903438,2017-06-15 12:00:00,45,153.949077152393,10.754731764311503,168.65972222222223,21.337929656274984,139.00098123924076,0.0007059275113368445
149.0,PI550604,4,20,10,0.410254267278,2.67179089243,1.7085129275100002,1.96059148713,2017-06-15 12:00:00,45,164.9952443095538,10.735063295002558,168.65972222222223,13.194444444444448,149.00101506829844,0.000681253891572558
347.0,Big_Kahuna,4,54,12,0.459114015977,1.6474057452200002,1.38091626434,1.74457356772,2017-08-21 12:00:00,112,344.33292845166625,0.7686085153699572,335.94444444444446,3.1860390650015975,346.9964473908162,0.0010238066812183937
342.0,SP1615,4,53,9,0.46675998995,1.92979924049,1.5857173811200005,1.68177427632,2017-08-21 12:00:00,112,345.56565767862145,1.0425899645091956,350.98,2.625730994152052,341.9961987520738,0.0011114760018185016
329.0,PI302252,4,4,6,0.437436805786,1.88210340949,1.39987738964,1.87414633788,2017-08-22 12:00:00,113,334.91107709511095,1.796679968118831,358.2093023255814,8.878207393793739,328.99664747258606,0.0010190052929902366
338.0,PI156217,4,4,7,0.468847401966,1.56516608613,1.3502481737,1.71797686337,2017-08-22 12:00:00,113,333.02891946182064,1.470733887035315,358.2093023255814,5.979083528278522,337.99566666326797,0.0012820522875832876
287.0,PI643008,4,6,13,0.479783252332,1.14732974624,1.1191412069,1.73213992853,2017-08-22 12:00:00,113,301.989275263615,5.222743994290945,358.2093023255814,24.811603597763554,286.99835057931847,0.00057471103886096
300.0,PI641807,4,31,13,0.4499434025370001,2.04467491056,1.59182847901,1.7462678316299998,2017-08-22 12:00:00,113,314.25832169275856,4.752773897586185,331.2837837837838,10.427927927927934,299.99806142368567,0.0006461921047768252
353.0,PI563032,4,44,12,0.476243957762,1.7405083919599995,1.49445780965,1.65458187192,2017-08-22 12:00:00,113,355.71369026064923,0.7687507820536063,346.9,1.7280453257790434,352.99649123390515,0.0009939847294202265
347.0,PI152730,4,45,6,0.4411421324530001,2.35001453054,1.70277893821,1.7982073683900002,2017-08-22 12:00:00,113,358.5150454617949,3.3184569054163973,350.98,1.1469740634005816,346.99698825198726,0.0008679389085702407
339.0,PI535795,4,51,2,0.45930645233,1.60891315384,1.35219242296,1.73883624335,2017-08-22 12:00:00,113,336.01336655430663,0.8810128158387527,331.6,2.1828908554572206,338.996579080142,0.0010091209020653468
321.0,PI641810,4,33,6,0.443300011086,2.14030363385,1.59296332705,1.80435444249,2017-08-22 12:00:00,113,333.545105728012,3.908132625548911,331.2837837837838,3.203670960680313,320.9973297352508,0.0008318581773249057
382.0,PI196586,4,27,7,0.480878514056,1.44449058002,1.3388845063,1.64746241593,2017-08-22 12:00:00,113,352.65362715151855,7.682296557194097,344.7096774193548,9.761864549907115,381.9960276801618,0.0010398743032005793
340.0,PI569462,4,39,7,0.4170762789,2.72651071774,1.7569232014700005,1.92329371506,2017-08-22 12:00:00,113,346.76056192671734,1.9884005666815716,346.9,2.0294117647058756,339.996350423447,0.0010734048685341858
345.0,PI455307,4,43,3,0.502107584335,1.07001467942,1.1502975076100002,1.59680884379,2017-08-22 12:00:00,113,337.89706329931937,2.058822232081342,318.171875,7.776268115942029,344.99623308318456,0.001091859946503367
313.0,PI526905,4,46,3,0.4341861613699999,1.97886979009,1.45811942646,1.86313859479,2017-08-22 12:00:00,113,311.64036116632946,0.43438940372860846,318.171875,1.652356230031949,312.996262001099,0.001194248850155848
342.0,PI570106,4,51,6,0.477529774779,1.48534618981,1.33830851587,1.65968004753,2017-08-22 12:00:00,113,333.4692449270112,2.4943728283593054,350.98,2.625730994152052,341.9961241775029,0.0011332814318986536
332.0,PI641862,4,18,11,0.4483064484480001,1.96231175613,1.51953479648,1.77546081722,2017-08-22 12:00:00,113,346.5058600472284,4.369234953984456,344.7096774193548,3.828216090167114,331.9976402795748,0.0007107591642181203
351.0,Big_Kahuna,4,54,8,0.473517719551,1.56136814776,1.37768250045,1.67836758467,2017-08-22 12:00:00,113,351.2918003092198,0.08313399123071485,350.98,0.005698005698000516,350.99631228046013,0.001050632347540967
347.0,SP1615,4,5,16,0.554557823129,0.818589294702,1.10974118296,1.37256175133,2017-08-22 12:00:00,113,351.473687425217,1.2892470966043252,358.2093023255814,3.2303464915220186,346.9961045783347,0.0011225999035380113
366.0,PI569460,4,47,6,0.442174138732,2.00758314305,1.46533202209,1.86329630505,2017-08-22 12:00:00,113,359.8288867561035,1.6860965147258233,350.98,4.103825136612017,365.9956649735493,0.0011844334564726335
370.0,PI329256,4,44,15,0.464537182721,1.521823495,1.31184235566,1.74675757336,2017-08-22 12:00:00,113,361.5236727583004,2.2908992545134073,379.6666666666667,2.612612612612618,369.99603591888774,0.0010713732735832702
366.0,PI452542,4,49,15,0.458726766923,1.7927595112,1.4605415094799998,1.7482396594999998,2017-08-22 12:00:00,113,351.46931161942535,3.970133437315477,335.94444444444446,8.211900425015175,365.99644862971445,0.0009703197501501743
377.0,PI569148,4,40,13,0.457415113684,1.76183744616,1.42737596601,1.75844587828,2017-08-22 12:00:00,113,360.62345793959054,4.343910360851316,346.9,7.984084880636611,376.99578050802035,0.0011192286418181224
349.0,PI152751,4,52,6,0.525434511095,0.954767306744,1.13307634233,1.48129003927,2017-08-22 12:00:00,113,351.77108921879295,0.7940083721469775,349.0,0.0,348.99639527064056,0.0010328737419592828
380.0,PI154750,4,44,14,0.450109204988,2.01390264731,1.54153983938,1.7939466039099998,2017-08-22 12:00:00,113,363.8069878486249,4.261318987203977,379.6666666666667,0.08771929824560905,379.9965091992577,0.000918631774296548
389.0,PI643016,4,39,14,0.523995871954,1.07419059626,1.23535539047,1.46281341143,2017-08-22 12:00:00,113,371.58527233495613,4.476793744227216,379.6666666666667,2.3993144815766874,388.99553223556023,0.0011485255629220044
277.0,PI255744,4,10,7,0.421920033908,2.6074833550400003,1.66996147006,1.94377813243,2017-08-22 12:00:00,113,284.27400613741287,2.625994995455909,299.9375,8.280685920577618,276.99785627121304,0.0007739093093724454
298.0,PI569443,4,33,7,0.478595302243,1.33808318831,1.25053696874,1.69321169505,2017-08-22 12:00:00,113,316.11493824388765,6.078838336875051,331.2837837837838,11.169054961001276,297.9969446440642,0.001025287226787978
343.0,PI330833,4,49,11,0.449353179216,1.85698266529,1.44418084663,1.7948161644799998,2017-08-22 12:00:00,113,347.4239255864358,1.2897742234506746,335.94444444444446,2.0570132815030737,342.99575367171474,0.0012379965846245713
289.0,PI329711,4,43,4,0.480681146572,1.37746792189,1.29086402115,1.6516978571,2017-08-22 12:00:00,113,305.5887149684073,5.740039781455819,318.171875,10.094074394463668,288.997884653717,0.0007319537311438382
330.0,PI152967,4,37,9,0.479820831395,1.87326071405,1.6576776595700002,1.6032926955200002,2017-08-22 12:00:00,113,342.5558297918461,3.804796906620037,346.9,5.121212121212114,329.99683328547036,0.0009596104635275796
283.0,PI569886,4,49,13,0.471561089669,1.56508926875,1.37785089878,1.68853430588,2017-08-22 12:00:00,113,304.9657502373245,7.761749200468031,335.94444444444446,18.70828425598744,282.9967483535235,0.00114899168780401
294.0,PI562970,4,37,8,0.466154550754,1.55617549708,1.3363237354200002,1.73932816506,2017-08-22 12:00:00,113,317.559661179493,8.01349019710646,346.9,17.99319727891156,293.99716567859963,0.0009640548980854453
359.0,PI570090,4,35,12,0.458782946401,2.20479435291,1.7278721518900002,1.7080676922799998,2017-08-22 12:00:00,113,356.07192829672334,0.8156188588514366,346.9,3.370473537604463,358.9953493162962,0.0012954550706966437
367.0,PI455301,4,32,8,0.433574466469,2.29336935314,1.6034882274899998,1.86250636429,2017-08-22 12:00:00,113,349.2478258402348,4.837104675685345,331.2837837837838,9.731939023492153,366.99657179688967,0.000934115288918706
373.0,PI167093,4,43,11,0.503953013753,1.21676413205,1.27124467191,1.5529429412,2017-08-22 12:00:00,113,363.2845107867313,2.6046887971229786,346.9,6.997319034852553,372.9957708628799,0.0011338169222766122
331.0,PI329310,4,40,2,0.454204614451,1.79613289404,1.40162204734,1.80525318413,2017-08-22 12:00:00,113,320.2933314676147,3.234643061143602,318.171875,3.8755664652567976,330.9969203225853,0.0009304161373683643
294.0,PI329570,4,35,2,0.489078146711,1.20498555584,1.20088283284,1.65987269908,2017-08-22 12:00:00,113,299.8905870077804,2.0036010230545664,311.54347826086956,5.967169476486246,293.99665265781283,0.0011385517643432088
370.0,PI570031,4,37,4,0.435469217695,2.16977000548,1.6051379287,1.81458955434,2017-08-22 12:00:00,113,358.27850228955907,3.167972354173224,345.35714285714283,6.660231660231666,369.9966169254925,0.0009143444614855489
389.0,PI329299,4,52,7,0.441257762253,1.70479191354,1.28388804947,1.9181987395,2017-08-22 12:00:00,113,385.53255109469484,0.8913750399242061,350.98,9.773778920308478,388.99558112075306,0.0011359586753062435
312.0,PI152923,4,26,5,0.429743965455,1.97590075129,1.43938997854,1.87373428793,2017-08-22 12:00:00,113,314.6446992903359,0.847660028953812,332.0731707317073,6.433708567854906,311.99685661179126,0.0010074962207504074
360.0,PI585406,4,48,10,0.476913441062,1.51745239009,1.36569959416,1.67465685262,2017-08-22 12:00:00,113,367.11794642917414,1.977207341437261,350.98,2.5055555555555507,359.9957716968065,0.001174528664857159
329.0,PI145619,4,27,6,0.465304943337,1.7629371874900002,1.4829588353299998,1.69748718092,2017-08-22 12:00:00,113,335.5560175075637,1.992710488621184,344.7096774193548,4.774977939013622,328.9965451705519,0.0010501001362057524
335.0,PI92270,4,27,10,0.445921242579,2.13227995363,1.6241720847,1.7651124489,2017-08-22 12:00:00,113,343.72849438334583,2.605520711446517,344.7096774193548,2.8984111699566624,334.9976159027155,0.0007116708311955403
318.0,PI221651,4,5,3,0.440057481652,1.98672792582,1.49192985003,1.83695481129,2017-08-22 12:00:00,113,320.4320773774249,0.7648042067373866,330.5,3.930817610062893,317.99731377663124,0.000844724329797244
