planter_seed_drop,seedling_emergence_rate,emergence_count,canopy_height,canopy_height_diff,leaf_angle_mean,leaf_angle_mean_slope,leaf_angle_chi,leaf_angle_chi_slope,leaf_angle_beta,leaf_angle_beta_slope,leaf_angle_alpha,leaf_angle_alpha_slope,plant_basal_tiller_number,stem_elongated_internodes_number_slope,canopy_cover,stand_count,stalk_diameter_minor_axis,stalk_diameter_major_axis,leaf_width,leaf_length,leaf_desiccation_present,aboveground_dry_biomass,range,column,decision_tree,linearRegression,gboost,abserror_gboost,cultivar
78.5,0.829875,63.75,122.0,11.083333333333336,0.3773257022081429,-0.0006659398012208255,2.09423014944,0.00538225947488311,2.0779036129285715,0.004844325393814835,3.9215093494857145,0.022917588606762285,3.477941176470588,0.2814889612544667,42.946153846153834,27.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,11240.0,22,15,11673.333333333334,21338.498994001027,11575.780283967759,2.987369074446253,PI619838
63.5,0.8132835820895522,56.50174129353233,92.0,24.5,0.37969659372328574,-0.0013844148170414888,2.1447514094721427,0.011256495752096076,1.9424141944442856,-0.006169182541334277,3.812042779772857,0.010480966873315794,3.477941176470588,0.2814889612544667,42.946153846153834,31.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,13170.0,23,2,14380.0,17683.32689273983,13234.049608773894,0.48632960344642256,PI329843
77.5,0.8132835820895522,56.50174129353233,216.0,11.083333333333336,0.39768522092799996,0.0009731207648535113,2.0380081370776923,-0.002963836124351875,1.810151033063077,-0.008329229947122643,3.098004078412308,-0.021982491028574882,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,20410.0,23,5,26347.26966292135,24483.06843257259,21742.958970058473,6.530911171281103,PI329841
73.5,0.8132835820895522,56.50174129353233,132.0,11.083333333333336,0.37694175620537496,-0.0006485338410540469,2.081158532409375,0.0060705656253167576,2.1209853655568747,-0.006161750615463108,3.982264791330625,0.0053249222379568115,3.477941176470588,0.2814889612544667,42.946153846153834,25.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,26140.0,23,8,20014.166666666668,19431.8889578199,24997.96454023165,4.368919126887341,PI329519
82.0,0.8959999999999999,73.66666666666667,215.0,4.083333333333333,0.4116324695722308,0.0020138237427614358,1.9245817802953848,-0.0055057007183404155,1.7907458743615383,-0.02208594995863621,2.771020894620769,-0.060054445408270776,3.333333333333333,0.2608142493638705,36.15000000000001,25.0,10.62,15.68,72.44444444444444,786.6666666666665,0.2,29650.0,23,9,21105.886597938144,20604.192745377644,29722.084480094472,0.24311797670985627,PI651496
77.0,0.850625,66.0,227.0,4.083333333333333,0.3625933236340769,-0.0010029828064503838,2.1533415624038463,0.007308301946229334,2.0412724301392307,-0.003231808407203296,3.9430305568853847,0.013045343025340723,3.6666666666666665,0.21455022227256856,45.95,25.5,9.18,15.0,59.77777777777778,742.2222222222223,0.2,34340.0,23,12,23709.032258064515,21442.201884066097,34006.817029590355,0.9702474385837081,PI297130
67.5,0.86275,57.4,182.0,15.5,0.3646357770717778,0.0002135081910703729,2.1810670635166667,0.0021020038103452634,2.03390531437,-0.010100042432882785,3.9688517185377776,-0.015305745065352063,3.477941176470588,0.2814889612544667,42.946153846153834,26.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.2,22680.0,23,13,23709.032258064515,21831.01866730432,22562.505090909188,0.518055154721394,PI651495
68.5,0.8132835820895522,56.50174129353233,223.0,11.083333333333336,0.38910118882242856,0.0007550988832887109,2.048453155518572,0.0014554498101791336,1.9326560718307144,-0.015585914221746829,3.4261487070992858,-0.03208979522231796,3.477941176470588,0.2814889612544667,42.946153846153834,23.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,29120.0,23,15,26475.128205128207,23237.438901971298,28727.67479218691,1.3472706312262703,PI563329
56.0,0.8132835820895522,56.50174129353233,135.0,15.5,0.4500617034731,0.0002135081910703729,1.739158857121,0.0021020038103452634,1.84732163824,-0.010100042432882785,2.560762185156,-0.015305745065352063,3.477941176470588,0.2814889612544667,42.946153846153834,25.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,44200.0,24,5,44200.0,19777.524920222524,43372.175843280056,1.8729053319455744,PI563002
46.0,0.8132835820895522,56.50174129353233,93.0,11.083333333333336,0.365832549347375,0.0025419637550651787,2.113481891545625,-0.006301352336727255,2.20113273863625,-0.015604613811887928,4.291511709308125,-0.05243913606311172,3.477941176470588,0.2814889612544667,42.946153846153834,27.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,21690.0,24,6,21690.0,16817.15852971426,21409.037601912805,1.2953545324444202,PI329478
73.5,0.8132835820895522,56.50174129353233,107.0,11.083333333333336,0.4196461800218125,0.0002399584609936877,1.8817168567662501,-0.0006681738707177116,1.84828365403375,-0.006812409286405125,2.8188540908456248,-0.01776825811078061,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,16490.0,24,7,16900.0,21736.97621141428,16380.154259214647,0.66613548080869,PI329326
66.5,0.8132835820895522,56.50174129353233,196.0,11.083333333333336,0.4189330614960769,-0.0005773251760364088,1.9030149099930769,0.007183034023795552,1.7389634832076923,-0.011610345441486623,2.5593374013884618,-0.010464360159534086,3.477941176470588,0.2814889612544667,42.946153846153834,25.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,21030.0,24,8,26347.26966292135,24031.195261539324,22835.322910901054,8.584512177370678,PI535795
2.0,0.8132835820895522,56.50174129353233,112.0,11.083333333333336,0.4464916342423637,0.002251796638533663,1.7755345604372728,-0.0035961775815845686,1.6756450011500001,-0.014102336542954404,2.2221998608436357,-0.05068710184361007,3.477941176470588,0.2814889612544667,42.946153846153834,23.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,25510.0,24,11,25510.0,19490.016800711368,25441.78094855059,0.26742082104825743,PI569421
65.0,0.8132835820895522,56.50174129353233,185.0,15.5,0.3818463724469333,-0.0010171496567022208,2.0689133027386672,0.007682108507217367,2.0118729171066665,-6.755121294669603e-05,3.649172280264,0.019965085972030627,3.477941176470588,0.2814889612544667,42.946153846153834,27.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,16440.0,24,12,15530.0,22584.363115369357,16831.472612453377,2.3812202703976717,PI197542
19.0,0.8132835820895522,56.50174129353233,102.0,11.083333333333336,0.4344234976228333,0.0013391883502930474,1.8133167736475,-0.00390756152725534,1.9372160616516667,-0.011696133049115105,2.8735263535275,-0.03213415612842965,3.477941176470588,0.2814889612544667,42.946153846153834,25.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,12580.0,24,13,12580.0,15934.087235332307,12677.45232628576,0.7746607812858517,PI329614
75.0,0.8132835820895522,56.50174129353233,180.0,11.083333333333336,0.42155192022486665,0.0015770143826714775,1.8914984870553333,-0.002692109228499399,1.961498495360667,-0.024624376436473448,3.1167521054600003,-0.055128862222081305,3.477941176470588,0.2814889612544667,42.946153846153834,31.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,15810.0,24,15,21105.886597938144,17920.571695987295,16185.001074802198,2.3719233067817695,PI329506
72.5,0.8132835820895522,56.50174129353233,123.0,11.083333333333336,0.423516087061875,0.00010133343696273858,1.9261502299675,0.004251196179770404,1.62495703813875,-0.010516956080901944,2.471621873803125,-0.008547169585318246,3.477941176470588,0.2814889612544667,42.946153846153834,32.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,16250.0,25,3,18480.0,20019.804988930322,16594.29430333294,2.1187341743565495,PI585467
61.5,0.8132835820895522,56.50174129353233,154.0,11.083333333333336,0.4739043286084706,0.0035978593913453295,1.6495779854852939,-0.015821554767902455,1.6470445109170588,-0.010430240959799407,2.004318853264706,-0.04350947015514353,3.477941176470588,0.2814889612544667,42.946153846153834,32.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,27880.0,25,4,26347.26966292135,18939.171243298508,27349.057188973617,1.9043859792911888,PI337689
72.5,0.8132835820895522,56.50174129353233,140.0,15.5,0.4326746218695454,0.003340765046807382,1.859278160265455,-0.012849167214616713,1.66343453726,-0.021873714250801788,2.5040898467345456,-0.0700116460494855,3.477941176470588,0.2814889612544667,42.946153846153834,31.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,23730.0,25,5,22660.0,19667.137677526334,23642.20413605503,0.3699783562788523,PI521019
63.5,0.8132835820895522,56.50174129353233,130.0,15.5,0.3975580553679231,-0.002486172425820683,2.1117940485592306,0.01658801865330049,1.6084000174646154,-0.00837954352375382,2.683278038794616,0.016819439827076118,3.477941176470588,0.2814889612544667,42.946153846153834,22.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,36290.0,25,7,36290.0,23132.485429943423,35917.235520682065,1.0271823624081984,PI330858
71.5,0.8132835820895522,56.50174129353233,174.0,15.5,0.4204303529378333,0.0012267464255430994,1.9268620960066667,-0.003039220715933964,1.6258201871025,-0.009883163308662388,2.465764442825,-0.029039576574002364,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,45170.0,25,9,26347.26966292135,25201.21590747681,42848.70931588412,5.1390097058133195,PI455217
55.5,0.8132835820895522,56.50174129353233,108.0,11.083333333333336,0.42457425635426665,0.002608380831617272,1.880160270163333,-0.0087000428766517,1.835085385382,-0.02034147152953186,2.8437356890186667,-0.05672813636191031,3.477941176470588,0.2814889612544667,42.946153846153834,22.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,24810.0,25,10,24810.0,18920.80741926472,24602.86898902491,0.8348690486702476,PI330796
45.0,0.8132835820895522,56.50174129353233,138.0,11.083333333333336,0.40963969199606665,0.0009725929570928252,1.9709817334853328,-0.0009756421300181584,1.953828163134,-0.017610276227758744,3.350548057089333,-0.042574242938899005,3.477941176470588,0.2814889612544667,42.946153846153834,23.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,9039.0,25,13,15221.0,17117.30034028174,9443.072586145337,4.470323997625152,PI152591
79.5,0.8132835820895522,56.50174129353233,177.0,11.083333333333336,0.3983980552986364,0.0016302335242734806,2.02085158672,-0.002250968424719721,2.0751585223536364,-0.027808070583024376,3.7493627113972727,-0.0639194780103406,3.477941176470588,0.2814889612544667,42.946153846153834,27.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,16090.0,25,15,21105.886597938144,16995.435947140373,16534.77316079873,2.76428316220466,PI156393
56.0,1.19125,65.33333333333333,171.0,11.083333333333336,0.4046278131702667,-0.0004978579984295694,1.9728001727393332,0.003761705045593085,1.8522660356086664,-0.0022219789143961897,3.0220472055100003,0.003526706938751332,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,17790.0,26,6,26347.26966292135,21555.126731801574,18462.542209115378,3.780450866303416,PI267573
66.0,0.8132835820895522,56.50174129353233,120.0,11.083333333333336,0.3788049416310769,-0.004705123567740878,2.1118709224776917,0.027072760939116487,1.9976894002446155,0.011501104079865277,3.8262471398830766,0.11363947078790433,3.477941176470588,0.2814889612544667,42.946153846153834,25.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,19550.0,26,8,20496.666666666668,18238.93681234127,19428.75693765079,0.6201691168757594,PI585454
72.5,0.72375,51.75,135.0,11.083333333333336,0.42907529089481816,-0.005288193224507036,1.8549772286181816,0.027757688825180853,1.7276487626654546,0.004478586555669192,2.5489576783400003,0.06866402524931173,3.477941176470588,0.2814889612544667,42.946153846153834,23.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,22310.0,26,9,15221.0,22337.037865490856,22032.708825839545,1.242900825461474,PI506114
61.0,0.8132835820895522,56.50174129353233,172.0,11.083333333333336,0.3872533343114615,0.0002877058513321045,2.0224848397961543,0.0010054791433452596,2.073141058499231,-0.003771878668672078,3.6919291499038462,-0.0044474815802968935,3.477941176470588,0.2814889612544667,42.946153846153834,26.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,4039.0,26,10,12254.6,21304.18780370873,5559.152833754645,37.636861444779534,PI329333
58.5,0.8132835820895522,56.50174129353233,149.0,15.5,0.4117819134602353,0.0022005510673257073,1.9235303444670588,-0.008180603893223837,2.088808006467647,-0.005202540313557767,3.4715119542858823,-0.037889669170507984,3.477941176470588,0.2814889612544667,42.946153846153834,19.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,25600.0,26,13,21170.2,23203.29269420603,24700.509759095214,3.5136337535343216,PI453696
88.5,0.77425,67.2,216.0,4.083333333333333,0.3738016193439167,-0.0019084965473835035,2.1066768828183333,0.011245983573076688,1.9652709064833331,0.005903968411910867,3.6469845886316663,0.04817013985501088,3.25,0.2515903892109804,35.2,27.0,8.56,13.74,51.5,675.0,0.0,26290.0,26,14,20010.0,21560.249607200276,25893.577078142825,1.5078848301908503,PI651491
74.5,0.8132835820895522,56.50174129353233,217.0,11.083333333333336,0.3792535474634546,-9.569293814405718e-05,2.0615561378690908,0.002853120660809076,2.1502383726663634,-0.01042307074321013,3.994702055451818,-0.01242591437954226,3.477941176470588,0.2814889612544667,42.946153846153834,27.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,19080.0,26,15,23709.032258064515,20457.195874828918,20344.93286098404,6.629627154004409,PI511355
73.0,0.80125,57.5,234.0,4.083333333333333,0.3577350374485833,-0.00269927568619836,2.2437447632033334,0.016714247266787566,2.05988706048,-0.0013012821890174852,4.3992234840733335,0.041596073122420175,3.5,0.304528598793851,55.7,29.5,12.62,16.98,69.16666666666667,733.3333333333335,0.0,19100.0,27,2,23709.032258064515,26746.390250154967,19285.101381460416,0.9691171804210247,PI641807
68.5,0.8132835820895522,56.50174129353233,214.0,11.083333333333336,0.4101276948486667,0.0002956332397233076,1.9739212658966667,0.004403716144394147,1.772649991448,-0.015172985964366384,2.918984357892,-0.024180190040445942,3.477941176470588,0.2814889612544667,42.946153846153834,29.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,21280.0,27,3,26475.128205128207,21707.711346998898,22492.672328326906,5.698648159430948,PI641892
67.5,0.8132835820895522,56.50174129353233,193.0,11.083333333333336,0.408727721407,-0.0009302004577401943,2.002297414480714,0.004102712379405745,1.7724906497542856,0.00812891139315005,2.931676890097143,0.0190961359945927,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,40900.0,27,8,26347.26966292135,25095.03316431012,39235.62039472339,4.069387787962376,PI563295
79.0,0.8132835820895522,56.50174129353233,142.0,11.083333333333336,0.37660632001457145,3.194512627135782e-05,2.121531423047857,0.004720162723582465,1.9047334960814288,-0.02234775412061626,3.4947531179557143,-0.03334665207854099,3.477941176470588,0.2814889612544667,42.946153846153834,24.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,13390.0,27,9,12810.0,20394.442259866933,13577.172164771946,1.397850371709828,PI152965
73.0,0.8132835820895522,56.50174129353233,241.0,4.083333333333333,0.37471492429659997,0.0002135081910703729,2.080797341875,0.0021020038103452634,2.1163286721900003,-0.010100042432882785,3.9474648293379997,-0.015305745065352063,3.477941176470588,0.2814889612544667,42.85,31.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,30420.0,27,11,23709.032258064515,20026.30920819084,29091.009070185766,4.368806475391958,PI641810
66.0,0.8132835820895522,56.50174129353233,223.0,11.083333333333336,0.3496978141899167,-0.0023292416195364323,2.21938759488,0.01273366152980922,2.1038196481709095,0.002644987618626577,4.308459705311818,0.053050851862961095,3.477941176470588,0.2814889612544667,42.946153846153834,26.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,13090.0,27,12,23709.032258064515,20819.371619551282,14154.338326265179,8.130926862224436,PI535783
69.0,0.8132835820895522,56.50174129353233,132.0,11.083333333333336,0.3898850263400526,-0.001180431140914517,2.0478963090357896,0.006794478173585711,1.9617700873752633,0.005704527853145625,3.5219523367352634,0.02937720075741091,3.477941176470588,0.2814889612544667,42.946153846153834,23.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,14670.0,28,6,20014.166666666668,22138.981331642295,15055.944032641262,2.630838668311263,PI585467
58.0,0.8132835820895522,56.50174129353233,151.0,11.083333333333336,0.3999305733735385,0.0021008484151775427,1.952506738706923,-0.007464355351157017,1.9922066073115383,-0.014246118103539587,3.273665617130769,-0.050045821140614656,3.477941176470588,0.2814889612544667,42.946153846153834,23.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,18420.0,28,9,19909.766666666666,22182.15367788238,18705.60487642037,1.5505150728575987,PI329646
73.5,0.68225,50.6,204.0,11.083333333333336,0.4331812689762308,0.001490793661980745,1.847170709102308,-0.004142536937747595,1.9285270685730769,-0.02088464396057063,2.9854870117699996,-0.04601797800353381,4.0,0.2814889612544667,35.05,26.0,10.3,14.22,63.66666666666666,740.0,0.0,35920.0,28,11,21105.886597938144,17215.476134751298,35017.95103565989,2.511272172439056,PI229841
49.5,0.8132835820895522,56.50174129353233,172.0,11.083333333333336,0.37962265202074996,0.0015465622377278418,2.6828484996737503,-0.0017534403439389613,1.7650824076052498,-0.021338091558048968,3.1253315164025004,-0.03775501188564283,3.477941176470588,0.2814889612544667,42.946153846153834,28.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,13630.0,28,14,21105.886597938144,16832.249307188045,13828.873473461768,1.459086379029848,PI329645
75.0,0.8132835820895522,56.50174129353233,140.0,11.083333333333336,0.39775622952364703,-0.00043190401696095384,2.008796569504706,0.005675974224099576,2.031133313644706,-0.005840700441176394,3.577986544419412,0.0047193411275685,3.477941176470588,0.2814889612544667,42.946153846153834,32.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,1244.0,29,3,1244.0,18273.33194186889,2477.6567790176496,99.16855136797825,PI92270
63.0,0.8132835820895522,56.50174129353233,220.0,15.5,0.40044240362806666,-0.0009139607085369408,1.9903439550546669,0.005150012606237034,1.807469632442667,-0.006282831062077557,2.9648505748513334,0.0011690420971709194,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,18480.0,29,4,26347.26966292135,24414.129042068016,19817.43829240485,7.23722019699595,PI641829
68.0,0.8132835820895522,56.50174129353233,145.0,11.083333333333336,0.4161426394191667,-0.00022107553576638692,1.8720878084208332,0.0031637475492028227,1.9297507414458333,-0.018679980620395404,2.8978460460425,-0.02249448126777609,3.477941176470588,0.2814889612544667,42.946153846153834,31.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,16590.0,29,14,13439.125,18339.88793595099,16601.25190444056,0.06782341434936638,PI152965
71.5,0.8132835820895522,56.50174129353233,198.0,15.5,0.3962181587914375,-0.0011768752255123345,2.0244665191668747,0.006542011133256971,1.896384414710625,0.003325039790566145,3.280284534531875,0.024055213610554373,3.477941176470588,0.2814889612544667,42.946153846153834,27.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,12280.0,29,15,26347.26966292135,23827.41897900861,13529.335732069609,10.173743746495184,PI197542
68.0,0.8132835820895522,56.50174129353233,113.0,11.083333333333336,0.3653563887065455,-0.0007876492983421351,2.1528265360072734,0.00591095288841609,1.9826603111590908,-0.0010608305825732596,3.809613873682727,0.01643141444963557,3.477941176470588,0.2814889612544667,42.946153846153834,23.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,22400.0,31,7,20496.666666666668,21370.23018940934,22373.52830534697,0.11817720827246246,PI329506
69.5,0.8132835820895522,56.50174129353233,158.0,15.5,0.3372194076426667,0.0002135081910703729,2.424551315595556,0.0021020038103452634,1.9067235379333332,-0.010100042432882785,4.398393915918889,-0.015305745065352063,3.477941176470588,0.2814889612544667,42.946153846153834,27.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,18660.0,31,9,22788.425925925927,18365.779196059215,18882.39009876654,1.191801172382316,PI217691
68.0,0.8132835820895522,56.50174129353233,205.0,11.083333333333336,0.40360373984815373,0.0012119471579340932,1.9840900247876925,-0.00473379792747409,1.9536611609069232,-0.0039622219760277674,3.2695218064715386,-0.01978805714718781,3.477941176470588,0.2814889612544667,42.946153846153834,31.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,17150.0,31,11,26347.26966292135,21907.92507505296,18293.952531858493,6.670277153693836,PI641817
75.0,0.8132835820895522,56.50174129353233,163.0,11.083333333333336,0.3385056961944615,-0.0027010886108866797,2.342879200873846,0.016201786779263226,2.0451718719446155,0.002952438175170762,4.582101539103847,0.0559631641036089,3.477941176470588,0.2814889612544667,42.946153846153834,23.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,22790.0,31,12,23709.032258064515,19310.43098846769,22668.569768719357,0.5328224277342828,PI255744
63.5,0.8132835820895522,56.50174129353233,207.0,15.5,0.4194744849159091,0.0010092339637565388,1.8859622828490907,-0.0010859990534622043,2.024555732217273,-0.014976132557618512,3.2305720196318184,-0.032340221925519205,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,10380.0,31,14,26475.128205128207,21422.56018317984,11416.896266619047,9.989366730433982,PI179749
74.0,0.8132835820895522,56.50174129353233,182.0,11.083333333333336,0.3924456118531333,-8.107421344836544e-05,2.022143002728,0.0027959772120113645,1.9316791938253333,-0.0022192381798056197,3.326310157301333,0.0038547129156867336,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,23790.0,31,15,26347.26966292135,24075.228001150826,24180.767276876566,1.6425694698468518,PI641909
62.0,0.8132835820895522,56.50174129353233,174.0,11.083333333333336,0.3888212106785455,-0.002082955696484093,2.0488558726972728,0.013067026169067372,2.117742478809091,-0.0019448712861368676,4.017186604176364,0.030667220854196164,3.477941176470588,0.2814889612544667,42.946153846153834,29.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.2,17160.0,32,2,12254.6,17231.944719456587,17010.609558089294,0.8705736708083083,PI152961
66.5,0.8132835820895522,56.50174129353233,153.0,11.083333333333336,0.3576372540696667,-0.00040995272951481265,2.2645338713953334,0.010402358921059745,1.948333209520667,-0.01038866355572597,4.014501802152,0.0008383865684707643,3.477941176470588,0.2814889612544667,42.946153846153834,31.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,15750.0,32,6,22788.425925925927,18743.654866797864,16066.226529529562,2.0077874890765837,PI569455
59.5,0.8132835820895522,56.50174129353233,223.0,11.083333333333336,0.4538452263538333,0.004104992175878808,1.7309272947591667,-0.01669997001825229,1.9245876301433331,-0.01909265399548707,2.7537775332691665,-0.06833604377441531,3.477941176470588,0.2814889612544667,51.6,25.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,29560.0,32,7,21105.886597938144,21823.00831424749,29468.781705516896,0.3085869231498776,PI329394
57.5,0.8132835820895522,56.50174129353233,203.0,15.5,0.3726067032657143,-0.0008875289871642703,2.1139469134314286,0.0076486714214829546,1.9770210805764288,-0.006792914927484343,3.624955359575,0.0018411837046947719,3.477941176470588,0.2814889612544667,42.946153846153834,28.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,30970.0,32,8,22788.425925925927,22643.708848781607,28661.164483429522,7.455071089991856,PI455301
68.5,0.8132835820895522,56.50174129353233,202.0,15.5,0.3825255668047273,0.0005973881962456878,2.0699271098636363,0.0002693764072477326,2.098337276078182,-0.01667791197293576,3.8981452173172726,-0.034905297117205886,3.477941176470588,0.2814889612544667,42.946153846153834,32.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,27020.0,32,9,23496.666666666668,18505.41552210752,26088.165702731403,3.4486835576187893,PI152862
66.5,0.8132835820895522,56.50174129353233,223.0,11.083333333333336,0.4017701697734375,-0.00010549284368749896,2.0016475973175,0.004454551401696327,2.019019471088125,-0.010923867132425779,3.5535781092612497,-0.00094758401709815,3.477941176470588,0.2814889612544667,42.946153846153834,27.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,32390.0,32,14,23709.032258064515,19215.48359064151,30847.340694532086,4.762764141611343,PI297130
76.0,0.831375,60.5,203.0,11.083333333333336,0.38963835134833336,-0.00042518366880792623,2.010497345205,0.0036315580852250492,2.170497782815,-0.006127178383255605,3.8525361962,-0.005003965532744603,2.6666666666666665,0.23074673413198984,52.45,31.0,8.64,15.0,67.55555555555556,876.6666666666665,0.8,18510.0,32,15,23709.032258064515,19229.14213991587,18651.73627037576,0.7657280949527866,PI181080
50.5,0.8132835820895522,56.50174129353233,180.0,11.083333333333336,0.4218546409981765,0.00035839825067058813,1.9209134965805883,0.0027354030920500273,1.8230984906558825,-0.02239675920895,2.9292571960735287,-0.03852818025254643,3.477941176470588,0.2814889612544667,42.946153846153834,29.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,6158.0,33,2,21105.886597938144,16537.636720815455,7459.963239122626,21.14263135957496,PI569443
75.5,0.8132835820895522,56.50174129353233,159.0,15.5,0.3760284705115,0.0002135081910703729,2.095222833732,0.0021020038103452634,2.040344218272,-0.010100042432882785,3.778331288084,-0.015305745065352063,3.477941176470588,0.2814889612544667,42.946153846153834,26.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,14900.0,33,7,23709.032258064515,21840.501381637863,17303.806985786046,16.132932790510377,PI145619
70.5,0.8132835820895522,56.50174129353233,171.0,11.083333333333336,0.38040706665833335,-0.0002487061411495485,2.034983696298333,0.0017911866951889845,2.127852572899166,0.001877128647167357,3.8130712392883335,0.00961620823131716,3.477941176470588,0.2814889612544667,42.946153846153834,23.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,31220.0,33,8,23709.032258064515,23339.48639503079,30335.387910978403,2.8334788245406695,PI585577
79.0,0.8132835820895522,56.50174129353233,174.0,11.083333333333336,0.425798020569,0.0037691812356596115,1.8512489023241177,-0.014707183431754629,1.9196619405035296,-0.01952854298109688,2.964841037234118,-0.06941042476273042,3.477941176470588,0.2814889612544667,42.946153846153834,25.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,23250.0,33,9,21105.886597938144,21920.821644538286,22999.756585914194,1.0763157595088424,PI329478
52.5,0.8132835820895522,56.50174129353233,111.0,11.083333333333336,0.4214804529154706,-0.0026379399104614052,1.9112839384335292,0.013789976105497509,1.7319672551517646,0.004386686526151271,2.612302242135294,0.038077057125971515,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,19540.0,33,11,20496.666666666668,21435.20379715266,19632.11798755078,0.47143289432333946,PI170787
80.5,0.8132835820895522,56.50174129353233,195.0,11.083333333333336,0.3947393102243333,-0.0003149740597865174,2.015926873943333,0.002671910565376452,1.9176451487900001,-0.005065709231589177,3.3597731048975,-0.004583405720785896,3.477941176470588,0.2814889612544667,42.946153846153834,26.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.2,21880.0,33,13,26347.26966292135,23524.478777183525,22202.61047504914,1.4744537250874747,PI196586
