cultivar_id,cultivar,season,range,column,absorbance_850,roll,PhiNO,PhiNPQ,absorbance_530,absorbance_605,absorbance_730,absorbance_880,absorbance_940,Fs,NPQt,qL,qP,RFd,SPAD_530,SPAD_605,SPAD_730,leaf_thickness,ambient_humidity,leaf_angle_clamp_position,pitch,proximal_air_temperature,FvP/FmP,leaf_temperature_differential,Phi2,relative_chlorophyll,FmPrime,FoPrime,LEF,SPAD_420,SPAD_650,SPAD_850,SPAD_880,light_intensity_PAR,leaf_temperature,date
6000000964,PI570373,4,21,2,0.433,-18.16,0.059000000000000004,0.746,1.094,1.325,0.344,0.48700000000000004,0.47,2338.7,12.638,0.677,0.74,0.242,62.37,85.5,-12.62,1.22,26.938477000000002,20.09,-8.74,45.150002,0.264,0.199998,0.195,41.49139579,2905.165,2140.0,120.296,152.04,41.49,-3.76,1.67,1371.0,318.5,2017-08-23 13:06:00
6000000964,PI570373,4,45,3,0.425,15.1,0.053,0.7829999999999999,1.0859999999999999,1.319,0.345,0.479,0.462,2345.2,14.716,0.63,0.69,0.196,62.41,85.71,-11.7,0.23,26.128906,25.41,20.68,45.349998,0.237,-2.459998,0.16399999999999998,40.21414914,2803.728,2139.0,128.127,143.96,40.21,-3.64,1.75,1741.0,316.04,2017-08-23 13:09:00
6000000964,PI570373,4,45,3,0.46,-1.36,0.048,0.804,1.182,1.37,0.386,0.515,0.491,2068.8,16.66,0.626,0.6809999999999999,0.17300000000000001,69.13,87.9,-10.46,0.61,29.018555,12.76,12.69,45.740002000000004,0.217,1.119998,0.14800000000000002,40.98661568,2426.7889999999998,1901.0,95.196,147.85,40.99,-3.09,2.41,1434.0,320.01,2017-08-23 13:10:00
6000000962,PI570254,4,45,4,0.42,-29.3,0.153,0.634,1.239,1.506,0.381,0.478,0.45899999999999996,3817.5,4.147,0.285,0.43799999999999994,0.271,78.01,104.7,-7.87,0.17,25.657227,30.45,8.68,46.040001000000004,0.48700000000000004,-9.290001,0.213,50.08413002,4850.6720000000005,2490.0,133.23,169.39,50.08,-3.88,1.93,1390.0,315.4,2017-08-23 13:14:00
6000000962,PI570254,4,45,4,0.43,-1.37,0.115,0.6579999999999999,1.219,1.511,0.37799999999999995,0.48700000000000004,0.47,2989.6,5.721,0.40299999999999997,0.5379999999999999,0.293,74.92,104.08,-9.22,0.13,28.47168,1.78,-1.13,45.669998,0.42100000000000004,-9.379997999999999,0.226,48.2332696,3864.667,2239.0,157.325,161.5,48.23,-3.98,1.65,1544.0,307.12,2017-08-23 13:16:00
6000000962,PI570254,4,45,4,0.424,-16.6,0.057999999999999996,0.8079999999999999,1.204,1.4769999999999999,0.37200000000000005,0.475,0.45799999999999996,2152.5,14.005,0.475,0.546,0.155,74.67,101.91,-8.56,0.33,27.900391,22.28,15.07,45.389998999999996,0.245,-3.3599989999999997,0.134,48.89866157,2485.313,1875.0,102.07,168.91,48.9,-3.3,1.76,1694.0,313.34,2017-08-23 13:17:00
6000000208,PI651491,4,26,14,0.485,34.64,0.09,0.6629999999999999,1.275,1.526,0.40700000000000003,0.526,0.509,2333.5,7.395,0.565,0.6729999999999999,0.32799999999999996,76.54,101.69,-10.21,1.42,28.160156,48.06,35.68,45.099998,0.368,-8.509998,0.247,48.82600382,3100.067,1960.0,174.028,179.97,48.83,-2.46,1.72,1564.0,308.84,2017-08-23 13:39:00
6000000208,PI651491,4,26,14,0.424,-20.22,0.142,0.591,1.26,1.544,0.382,0.479,0.46,4005.1,4.155,0.384,0.5479999999999999,0.364,80.04,108.4,-7.74,0.15,28.109375,25.94,16.59,45.040001000000004,0.486,-10.750001,0.267,51.65965583,5461.059,2805.0,127.053,178.46,51.66,-3.58,1.9,1059.0,307.44,2017-08-23 13:40:00
6000000851,PI511355,4,26,15,0.451,-20.17,0.156,0.594,1.095,1.329,0.364,0.496,0.478,3340.6,3.81,0.33,0.498,0.33399999999999996,61.72,85.15,-11.41,0.7,26.583984,28.01,19.85,45.02,0.504,-7.87,0.251,40.13384321,4458.0470000000005,2213.0,175.17,152.57,40.13,-2.67,1.82,1553.0,310.3,2017-08-23 13:41:00
6000000851,PI511355,4,26,15,0.44799999999999995,-47.23,0.233,0.41200000000000003,1.168,1.425,0.382,0.503,0.486,4060.2,1.77,0.314,0.5579999999999999,0.552,68.18,93.92,-10.45,0.16,27.419921999999996,48.36,11.91,45.099998,0.638,-9.219998,0.35600000000000004,44.74187379999999,6303.451,2282.0,115.62299999999999,155.99,44.74,-3.81,1.71,722.0,307.54,2017-08-23 13:42:00
6000000851,PI511355,4,26,15,0.43799999999999994,-39.16,0.10400000000000001,0.674,1.242,1.494,0.384,0.494,0.473,3217.6,6.4670000000000005,0.436,0.561,0.285,76.89,102.09,-8.83,0.11,26.506836,40.21,9.95,44.880001,0.395,-3.180001,0.222,50.59655832,4135.326,2501.0,157.981,188.38,50.6,-3.46,2.13,1582.0,309.48,2017-08-23 13:43:00
6000000962,PI570254,4,16,14,0.53,-3.02,0.15,0.624,1.2590000000000001,1.4980000000000002,0.451,0.5579999999999999,0.546,3100.7,4.16,0.308,0.46399999999999997,0.29100000000000004,71.32,95.26,-9.51,1.71,26.600586,16.52,16.25,44.900002,0.486,-10.130002000000001,0.226,45.97705545,4003.938,2058.0,180.299,167.66,45.98,-1.59,1.25,1776.0,307.92,2017-08-23 13:47:00
6000000962,PI570254,4,16,14,0.442,20.46,0.115,0.605,1.161,1.4269999999999998,0.377,0.496,0.48,2946.2,5.2829999999999995,0.501,0.64,0.389,68.19,94.75,-10.24,0.14,30.644531,24.9,14.5,44.419998,0.43700000000000006,-7.629998,0.28,45.88527725,4091.7659999999996,2303.0,157.608,159.9,45.89,-3.75,1.67,1251.0,309.94,2017-08-23 13:50:00
6000000964,PI570373,4,45,3,0.47100000000000003,-1.68,0.11599999999999999,0.597,1.124,1.3030000000000002,0.371,0.514,0.501,2646.5,5.143,0.507,0.649,0.40299999999999997,62.23,80.21,-13.06,0.64,25.330078,16.13,16.05,44.060001,0.44299999999999995,-6.030001,0.287,38.39388145,3712.547,2069.0,89.54299999999999,145.14,38.39,-3.04,1.24,693.0,312.44,2017-08-23 13:59:00
6000000964,PI570373,4,45,3,0.433,16.37,0.052000000000000005,0.812,1.042,1.228,0.32899999999999996,0.486,0.47,2025.4,15.597000000000001,0.536,0.599,0.158,57.23,75.85,-14.03,0.16,28.134766,20.45,12.42,44.099998,0.22699999999999998,-0.9699979999999999,0.136,37.629063099999996,2344.485,1812.0,75.585,145.27,37.63,-3.71,1.67,1234.0,315.32,2017-08-23 14:01:00
6000000964,PI570373,4,45,3,0.439,13.58,0.07200000000000001,0.741,1.101,1.288,0.35100000000000003,0.49200000000000005,0.479,2217.9,10.363,0.536,0.623,0.23,62.19,80.91,-12.76,0.3,28.416991999999997,21.38,16.67,44.189999,0.3,-2.7699990000000003,0.187,38.96367113,2728.098,1908.0,109.41,152.16,38.96,-3.95,1.35,1300.0,314.57,2017-08-23 14:02:00
6000000964,PI570373,4,45,3,0.425,-30.15,0.09699999999999999,0.606,1.073,1.28,0.33899999999999997,0.47600000000000003,0.46,2882.3,6.278,0.631,0.741,0.423,61.31,82.03,-12.09,0.23,24.949219,33.54,15.44,44.290001000000004,0.401,-6.380001,0.297,39.40344168,4102.3240000000005,2456.0,131.153,142.5,39.4,-3.45,1.66,980.0,314.03,2017-08-23 14:03:00
6000000964,PI570373,4,45,3,0.423,14.77,0.026000000000000002,0.878,1.09,1.318,0.34299999999999997,0.478,0.462,2128.3,33.175,0.737,0.762,0.105,62.81,85.59,-11.91,0.12,28.330078000000004,20.6,14.53,44.09,0.125,-1.64,0.095,42.02294455,2352.264,2058.0,44.778,151.01,42.02,-3.88,1.59,1045.0,315.6,2017-08-23 14:04:00
6000000964,PI570373,4,21,2,0.43,4.14,0.07200000000000001,0.7340000000000001,1.0270000000000001,1.222,0.326,0.479,0.46299999999999997,2544.2,10.155,0.547,0.635,0.239,56.47,75.91,-13.67,0.18,28.538086,10.6,9.76,44.48,0.304,-2.77,0.193,36.370936900000004,3153.3959999999997,2194.0,145.96200000000002,139.52,36.37,-3.27,1.62,1679.0,314.86,2017-08-23 14:09:00
6000000964,PI570373,4,21,2,0.41200000000000003,-21.31,0.027000000000000003,0.8540000000000001,1.015,1.226,0.313,0.466,0.446,2040.2,32.018,0.9179999999999999,0.927,0.136,56.94,77.96,-13.31,0.1,28.972656,26.03,15.31,44.98,0.129,1.76,0.11900000000000001,37.87762906,2316.885,2019.0,90.223,143.04,37.88,-3.45,1.97,1679.0,319.89,2017-08-23 14:10:00
6000000964,PI570373,4,21,2,0.429,5.46,0.028999999999999998,0.848,1.11,1.3330000000000002,0.34600000000000003,0.485,0.465,2087.2,28.767,0.853,0.871,0.14,64.46,86.78,-11.95,0.1,27.643555,18.26,17.45,45.349998,0.141,-1.1599979999999999,0.12300000000000001,42.25621415,2379.18,2044.0,90.456,157.64,42.26,-3.61,1.94,1638.0,317.34,2017-08-23 14:11:00
6000000964,PI570373,4,45,3,0.401,-3.27,0.036000000000000004,0.875,1.043,1.202,0.354,0.43700000000000006,0.44299999999999995,2819.4,24.1,0.499,0.544,0.09699999999999999,59.99,75.88,-8.86,0.1,52.975586,32.95,32.8,32.23,0.163,8.24,0.08800000000000001,39.583174,3093.06,2590.0,66.611,147.88,39.58,-4.19,-0.58,1673.0,313.62,2017-08-25 10:19:00
6000000964,PI570373,4,45,3,0.39,-7.24,0.04,0.884,0.9640000000000001,1.06,0.316,0.431,0.43200000000000005,2548.6,22.355999999999998,0.396,0.442,0.083,53.17,62.72,-11.65,0.1,53.295898,7.24,-0.19,33.549999,0.17300000000000001,6.550001,0.076,33.60994264,2759.465,2283.0,56.75,139.33,33.61,-4.22,-0.12,1650.0,313.25,2017-08-25 10:20:00
6000000964,PI570373,4,45,3,0.415,-37.64,0.049,0.845,1.006,1.146,0.33899999999999997,0.44799999999999995,0.455,2697.3,17.352,0.44799999999999995,0.507,0.11900000000000001,55.14,69.12,-11.54,0.11,51.873047,38.01,5.73,34.529999,0.21,7.680001,0.106,36.28680688,3018.506,2384.0,73.37,140.33,36.29,-3.99,-0.7,1532.0,315.36,2017-08-25 10:21:00
6000000964,PI570373,4,45,3,0.40700000000000003,-5.08,0.03,0.877,0.983,1.105,0.33,0.449,0.447,2390.8,29.13,0.634,0.6679999999999999,0.10300000000000001,53.54,65.79,-11.7,0.11,49.944336,5.08,-0.18,35.66,0.139,3.23,0.09300000000000001,34.045889100000004,2636.382,2269.0,66.029,136.63,34.05,-4.02,0.16,1575.0,312.04,2017-08-25 10:23:00
6000000962,PI570254,4,45,4,0.397,-7.88,0.044000000000000004,0.8490000000000001,1.1320000000000001,1.306,0.361,0.43799999999999994,0.43799999999999994,2792.1,19.379,0.499,0.5529999999999999,0.12,69.42,86.81,-7.69,0.11,48.900391,26.24,25.11,35.48,0.193,4.25,0.107,44.52772467,3125.855,2522.0,83.736,157.87,44.53,-4.11,0.02,1743.0,312.88,2017-08-25 10:25:00
6000000962,PI570254,4,45,4,0.401,-41.46,0.09300000000000001,0.716,1.214,1.4380000000000002,0.381,0.44,0.441,3998.8,7.684,0.42,0.531,0.23600000000000002,77.29,99.67,-6.05,0.15,47.65625,45.34,20.3,36.599998,0.36,0.970002,0.191,49.49139579,4942.768,3164.0,142.239,170.63,49.49,-4.01,-0.1,1655.0,310.72,2017-08-25 10:27:00
6000000962,PI570254,4,45,4,0.43200000000000005,-34.64,0.07,0.768,1.179,1.361,0.41,0.469,0.465,3252.9,11.001,0.47600000000000003,0.561,0.193,71.37,89.55,-5.53,0.52,47.458984,35.42,7.92,37.43,0.289,-0.18,0.162,42.46271511,3882.114,2760.0,117.87200000000001,139.85,42.46,-3.26,0.43,1616.0,314.28,2017-08-25 10:28:00
6000000964,PI570373,4,21,2,0.40700000000000003,14.84,0.026000000000000002,0.8029999999999999,0.995,1.171,0.322,0.45399999999999996,0.447,2463.2,30.785999999999998,1.344,1.285,0.20600000000000002,54.83,72.42,-12.46,0.09,43.148438,18.07,10.43,38.849998,0.133,0.560002,0.171,37.98852772,2971.4970000000003,2576.0,95.755,148.16,37.99,-3.93,0.75,1244.0,312.44,2017-08-25 10:35:00
6000000964,PI570373,4,21,2,0.41,-16.34,0.031,0.77,1.006,1.168,0.33399999999999996,0.461,0.45,2712.7,24.909000000000002,1.3230000000000002,1.258,0.249,55.58,71.79,-11.58,0.1,42.708984,16.83,4.07,40.110001000000004,0.158,-0.580001,0.19899999999999998,36.187380499999996,3388.627,2852.0,96.84700000000001,137.34,36.19,-4.05,1.12,1079.0,313.58,2017-08-25 10:37:00
6000000964,PI570373,4,21,2,0.40399999999999997,-13.44,0.019,0.898,1.031,1.194,0.33,0.45399999999999996,0.44299999999999995,2449.8,46.231,0.871,0.882,0.09,58.84,75.14,-11.29,0.1,42.911133,15.78,8.34,40.459998999999996,0.094,3.9700010000000003,0.083,38.19120459,2670.309,2420.0,53.797,145.45,38.19,-3.88,1.15,1448.0,317.58,2017-08-25 10:38:00
6000000962,PI570254,4,16,14,0.408,-28.14,0.191,0.603,1.179,1.425,0.382,0.46299999999999997,0.451,4789.0,3.158,0.222,0.38299999999999995,0.261,72.75,97.38,-6.93,0.16,38.326172,30.87,13.24,39.720001,0.54,-6.270001000000001,0.207,50.48948375,6036.658,2777.0,136.627,181.93,50.49,-4.28,1.23,1469.0,306.6,2017-08-25 10:43:00
6000000962,PI570254,4,16,14,0.406,9.67,0.166,0.596,1.249,1.496,0.39,0.45899999999999996,0.451,4110.6,3.5869999999999997,0.292,0.46,0.311,79.84,104.51,-6.14,2.33,39.395508,9.79,1.56,39.84,0.515,-7.73,0.237,51.583174,5389.654,2611.0,159.123,175.74,51.58,-4.48,0.84,1490.0,305.26,2017-08-25 10:44:00
6000000962,PI570254,4,16,14,0.409,13.56,0.14800000000000002,0.599,1.239,1.5230000000000001,0.402,0.45899999999999996,0.45,4698.7,4.05,0.35,0.515,0.33799999999999997,78.95,107.32,-4.79,0.11,41.037109,22.8,18.51,40.130001,0.491,-7.840000999999999,0.253,52.35564054,6289.218000000001,3198.0,126.887,170.57,52.36,-4.08,0.98,1115.0,305.44,2017-08-25 10:46:00
6000000962,PI570254,4,16,14,0.425,-4.76,0.157,0.622,1.216,1.453,0.377,0.469,0.462,3675.1,3.96,0.289,0.446,0.284,75.48,99.17,-8.43,0.73,40.527344,7.57,-5.89,40.290001000000004,0.496,-7.180001,0.221,49.18546845,4720.231,2379.0,160.52100000000002,177.08,49.19,-3.64,0.71,1611.0,306.26,2017-08-25 10:47:00
6000000208,PI651491,4,26,14,0.43200000000000005,-30.45,0.15,0.564,1.149,1.329,0.363,0.48,0.47100000000000003,3496.3,3.764,0.391,0.565,0.401,67.81,85.74,-10.78,0.18,36.844727,33.85,15.55,40.419998,0.506,-2.849998,0.28600000000000003,43.21606119,4897.585999999999,2419.0,145.743,176.51,43.22,-3.97,0.83,1132.0,310.33,2017-08-25 11:11:00
6000000208,PI651491,4,26,14,0.4,-18.17,0.113,0.63,1.2109999999999999,1.475,0.363,0.45,0.44,3641.5,5.603,0.46799999999999997,0.605,0.34600000000000003,77.14,103.52,-7.67,0.1,39.911133,24.21,16.28,40.950001,0.425,-5.4400010000000005,0.257,51.90057361,4901.721,2819.0,134.321,190.63,51.9,-3.96,0.99,1161.0,308.66,2017-08-25 11:12:00
6000000851,PI511355,4,26,15,0.42200000000000004,10.17,0.139,0.569,1.0,1.173,0.34299999999999997,0.47100000000000003,0.456,3033.6,4.087,0.43,0.596,0.413,54.38,71.65,-11.29,0.23,35.427734,11.7,5.82,41.439999,0.49,-5.159999,0.292,34.84512428,4285.112,2187.0,220.8,152.77,34.85,-3.38,1.48,1680.0,309.43,2017-08-25 11:19:00
6000000851,PI511355,4,26,15,0.42200000000000004,24.4,0.151,0.623,1.124,1.35,0.371,0.47700000000000004,0.46399999999999997,3714.5,4.132,0.307,0.46299999999999997,0.29100000000000004,66.03,88.67,-9.29,0.14,36.169922,26.94,11.79,41.57,0.48700000000000004,-6.76,0.226,41.95793499,4797.177,2459.0,160.358,151.53,41.96,-4.1,1.31,1579.0,308.18,2017-08-25 11:22:00
6000000851,PI511355,4,26,15,0.431,-57.35,0.161,0.601,1.248,1.507,0.395,0.483,0.47200000000000003,4074.6,3.73,0.302,0.46799999999999997,0.312,77.61,103.44,-7.72,0.2,37.735352,60.74,25.02,41.709998999999996,0.508,-6.979999,0.23800000000000002,50.93690249,5345.105,2631.0,152.424,184.46,50.94,-4.09,1.1,1425.0,307.88,2017-08-25 11:23:00
6000000964,PI570373,4,21,2,0.41700000000000004,-6.33,0.027999999999999997,0.828,1.02,1.207,0.326,0.46799999999999997,0.45399999999999996,2195.7,30.052,1.073,1.062,0.16899999999999998,56.6,75.29,-12.79,0.25,31.828125,21.66,20.76,41.509997999999996,0.136,0.280002,0.14400000000000002,37.61376673,2565.909,2217.0,100.70100000000001,142.71,37.61,-3.74,1.36,1551.0,314.94,2017-08-25 11:31:00
6000000964,PI570373,4,21,2,0.424,-10.77,0.018000000000000002,0.879,1.026,1.228,0.342,0.479,0.461,1993.3,48.092,1.1540000000000001,1.138,0.115,56.51,76.73,-11.86,0.24,33.104492,21.75,19.01,43.529999,0.09,2.8100009999999997,0.10300000000000001,35.88527725,2221.955,2021.0,56.276,130.69,35.89,-3.63,1.82,1215.0,319.49,2017-08-25 11:35:00
6000000964,PI570373,4,21,2,0.426,5.43,0.039,0.83,1.103,1.2930000000000001,0.34299999999999997,0.479,0.466,2177.7,21.248,0.685,0.726,0.15,63.7,82.71,-12.31,0.16,33.533203,14.11,13.04,43.900002,0.18,3.009998,0.131,39.95028681,2504.8920000000003,2054.0,93.87200000000001,147.97,39.95,-4.0,1.36,1597.0,320.06,2017-08-25 11:36:00
6000000964,PI570373,4,45,3,0.457,-0.18,0.027000000000000003,0.866,1.111,1.2819999999999998,0.36,0.503,0.49,1756.8,31.719,0.804,0.825,0.12,62.04,79.17,-13.07,0.89,30.59375,8.16,8.16,43.650002,0.13,3.709998,0.107,37.83556405,1967.539,1712.0,73.031,145.76,37.84,-3.3,1.22,1515.0,320.28,2017-08-25 11:43:00
6000000964,PI570373,4,45,3,0.426,7.6,0.003,0.948,1.078,1.2670000000000001,0.344,0.484,0.466,1810.7,336.37,3.5380000000000003,3.415,0.051,61.14,80.05,-12.19,0.11,31.708984,10.36,7.06,43.98,0.013999999999999999,1.63,0.049,38.79541109,1903.415,1876.0,33.478,140.91,38.8,-4.07,1.78,1528.0,318.92,2017-08-25 11:45:00
6000000208,PI651491,4,26,14,0.447,-25.45,0.07200000000000001,0.748,1.315,1.5430000000000001,0.396,0.493,0.478,2792.4,10.338,0.508,0.597,0.21899999999999997,83.67,106.48,-8.23,0.72,29.727539,29.95,16.35,43.240002000000004,0.301,-5.210001999999999,0.18,53.44933078,3403.417,2379.0,143.001,206.6,53.45,-3.06,1.47,1770.0,311.18,2017-08-25 12:02:00
6000000208,PI651491,4,26,14,0.45,-14.82,0.10400000000000001,0.659,1.227,1.431,0.389,0.49200000000000005,0.474,2903.4,6.325,0.465,0.5920000000000001,0.31,75.31,95.69,-8.44,0.77,30.657227000000002,19.48,12.8,43.209998999999996,0.4,-6.259999,0.237,46.78776291,3803.565,2283.0,162.629,184.46,46.79,-2.35,1.81,1527.0,310.1,2017-08-25 12:04:00
6000000208,PI651491,4,26,14,0.444,-20.67,0.057999999999999996,0.769,1.137,1.354,0.381,0.484,0.47,2743.9,13.171,0.606,0.674,0.209,66.67,88.4,-8.87,0.59,32.431641,22.34,8.67,43.119999,0.256,-5.3099989999999995,0.17300000000000001,44.03441683,3316.261,2467.0,128.14700000000002,172.88,44.03,-2.61,1.37,1650.0,309.14,2017-08-25 12:06:00
6000000208,PI651491,4,26,14,0.433,-25.25,0.084,0.688,1.234,1.47,0.38299999999999995,0.48700000000000004,0.47200000000000003,2864.6,8.18,0.557,0.6579999999999999,0.29600000000000004,76.18,99.83,-8.87,0.16,33.696289,25.28,1.36,43.450001,0.34700000000000003,-5.420001,0.228,47.97323136,3712.4840000000004,2424.0,148.821,179.84,47.97,-3.92,1.47,1448.0,311.18,2017-08-25 12:07:00
6000000851,PI511355,4,26,15,0.42,48.91,0.063,0.767,1.1079999999999999,1.331,0.349,0.475,0.46299999999999997,2773.6,12.159,0.5529999999999999,0.629,0.205,64.5,86.82,-11.31,0.14,29.051758000000003,49.27,6.8,43.459998999999996,0.271,-1.5099989999999999,0.17,41.06309751,3342.724,2438.0,129.549,153.4,41.06,-4.27,1.29,1691.0,315.1,2017-08-25 12:13:00
6000000851,PI511355,4,26,15,0.41200000000000003,-14.24,0.11699999999999999,0.633,1.004,1.187,0.315,0.467,0.452,2966.5,5.392,0.436,0.5770000000000001,0.33299999999999996,55.25,73.5,-13.7,0.11,31.411133000000003,24.53,20.19,43.66,0.433,-4.21,0.25,37.28871893,3953.5679999999998,2242.0,177.957,156.62,37.29,-3.99,1.55,1584.0,312.6,2017-08-25 12:14:00
6000000851,PI511355,4,26,15,0.439,-27.19,0.182,0.58,1.179,1.444,0.382,0.49200000000000005,0.47700000000000004,4183.7,3.197,0.26899999999999996,0.44299999999999995,0.313,70.17,96.66,-9.48,0.2,32.129883,29.95,13.07,43.91,0.5379999999999999,-7.15,0.23800000000000002,47.18929254,5492.115,2539.0,123.39299999999999,172.66,47.19,-3.83,1.51,1151.0,309.91,2017-08-25 12:15:00
6000000851,PI511355,4,26,15,0.425,-17.24,0.175,0.608,1.1179999999999999,1.339,0.349,0.479,0.46399999999999997,4183.4,3.472,0.253,0.415,0.276,65.4,87.55,-11.44,0.12,29.499022999999998,25.09,18.51,43.810001,0.522,-4.600001,0.21600000000000003,44.30210325,5338.215,2553.0,155.466,174.96,44.3,-3.89,1.53,1597.0,312.36,2017-08-25 12:16:00
6000000962,PI570254,4,16,14,0.42,18.7,0.10099999999999999,0.708,1.1320000000000001,1.364,0.354,0.475,0.45899999999999996,3559.8,7.042999999999999,0.39,0.507,0.237,67.39,90.5,-10.46,0.15,27.600586,19.75,6.47,43.459998999999996,0.37799999999999995,-8.169999,0.191,45.21223709,4402.1990000000005,2740.0,153.357,165.62,45.21,-3.81,1.63,1781.0,308.44,2017-08-25 12:25:00
6000000962,PI570254,4,16,14,0.41100000000000003,-32.08,0.131,0.632,1.2009999999999998,1.4569999999999999,0.35700000000000004,0.46399999999999997,0.449,3583.1,4.843,0.37200000000000005,0.521,0.31,75.19,100.78,-9.21,0.12,31.149414,38.32,22.2,43.540001000000004,0.455,-8.210001,0.237,49.53728489,4695.537,2559.0,174.1,177.99,49.54,-3.74,1.58,1633.0,308.48,2017-08-25 12:28:00
6000000962,PI570254,4,16,14,0.42100000000000004,-9.41,0.11599999999999999,0.6709999999999999,1.27,1.564,0.389,0.47200000000000003,0.45799999999999996,3509.8,5.774,0.375,0.507,0.27,81.17,110.63,-6.88,0.16,31.432616999999997,15.27,12.08,43.459998999999996,0.419,-8.029999,0.212,53.03632887,4456.832,2591.0,168.391,177.56,53.04,-3.77,1.34,1761.0,312.18,2017-08-25 12:31:00
6000000964,PI570373,4,45,3,0.434,-6.15,0.031,0.853,1.074,1.242,0.33,0.485,0.46799999999999997,2040.1,27.259,0.757,0.7859999999999999,0.131,60.63,77.37,-13.79,0.29,27.331055,9.01,-6.6,44.75,0.147,0.04,0.11599999999999999,37.37667304,2306.911,1967.0,85.88799999999999,145.27,37.38,-3.38,1.72,1650.0,317.94,2017-08-25 13:07:00
6000000964,PI570373,4,45,3,0.442,-8.66,0.042,0.841,0.95,1.063,0.314,0.488,0.47600000000000003,1463.6,20.053,0.57,0.62,0.132,47.43,58.69,-16.18,0.1,25.603516,10.68,6.27,45.040001000000004,0.188,1.299999,0.11699999999999999,22.79541109,1657.0420000000001,1345.0,88.69200000000001,98.17,22.8,-3.41,1.26,1688.0,319.12,2017-08-25 13:08:00
6000000964,PI570373,4,45,3,0.41700000000000004,19.25,0.022000000000000002,0.86,1.008,1.215,0.311,0.47,0.45299999999999996,1938.9,39.788000000000004,1.123,1.109,0.134,55.51,76.22,-14.21,0.11,27.051758000000003,33.43,27.87,45.52,0.107,-1.33,0.11800000000000001,37.17017208,2199.467,1964.0,53.257,141.64,37.17,-3.58,1.73,999.0,317.34,2017-08-25 13:09:00
6000000964,PI570373,4,21,2,0.41,-15.9,0.07400000000000001,0.6709999999999999,1.078,1.285,0.303,0.47,0.455,2326.4,9.013,0.6990000000000001,0.775,0.341,62.34,83.02,-15.19,0.21,26.709961,20.34,12.85,46.43,0.32799999999999996,-3.66,0.254,39.59847036,3118.5159999999996,2097.0,147.116,147.6,39.6,-4.43,1.5,1287.0,315.92,2017-08-25 13:15:00
6000000964,PI570373,4,21,2,0.473,8.33,0.054000000000000006,0.753,1.149,1.379,0.379,0.521,0.505,2176.7,14.02,0.736,0.787,0.239,64.45,87.4,-12.62,0.97,25.214844,16.83,14.68,46.419998,0.245,-4.749998000000001,0.193,41.59847036,2697.218,2036.0,130.446,147.33,41.6,-3.13,1.63,1502.0,314.82,2017-08-25 13:18:00
6000000962,PI570254,4,45,4,0.43200000000000005,-24.93,0.026000000000000002,0.875,1.166,1.402,0.363,0.488,0.46799999999999997,2084.6,33.984,0.787,0.8079999999999999,0.11,69.82,93.35,-10.56,0.24,24.615234,25.95,7.45,46.27,0.122,0.32,0.099,44.25621415,2313.509,2030.0,77.99600000000001,154.68,44.26,-3.58,1.96,1752.0,319.74,2017-08-25 13:24:00
6000000962,PI570254,4,45,4,0.42200000000000004,-5.29,0.11599999999999999,0.653,1.1520000000000001,1.402,0.361,0.479,0.456,3254.1,5.649,0.41,0.546,0.301,69.54,94.59,-9.5,0.24,27.129883000000003,24.43,23.88,46.07,0.423,-8.54,0.231,45.28107075,4233.041,2441.0,155.054,157.0,45.28,-3.42,2.32,1490.0,310.68,2017-08-25 13:26:00
6000000962,PI570254,4,45,4,0.423,-21.93,0.07400000000000001,0.675,1.234,1.482,0.36,0.479,0.46299999999999997,3022.2,9.123,0.695,0.772,0.335,77.13,101.91,-10.27,0.14,28.117188,36.14,29.48,46.5,0.325,-5.37,0.251,48.9751434,4035.4240000000004,2723.0,93.103,170.34,48.98,-3.99,1.63,824.0,321.38,2017-08-25 13:28:00
6000000962,PI570254,4,16,14,0.446,-10.64,0.13699999999999998,0.564,1.18,1.431,0.406,0.505,0.47600000000000003,3604.5,4.11,0.446,0.611,0.426,70.36,95.51,-7.01,0.65,26.553711,16.32,12.45,46.119999,0.489,-11.989999000000001,0.298,46.61567878,5138.248,2628.0,171.53,161.54,46.62,-3.03,2.9,1277.0,307.28,2017-08-25 13:38:00
6000000208,PI651491,4,26,14,0.442,-17.45,0.073,0.731,1.255,1.51,0.369,0.491,0.47700000000000004,2385.6,10.039,0.5529999999999999,0.6409999999999999,0.245,77.85,103.33,-10.82,0.68,25.645508,17.73,3.23,45.189999,0.307,-4.729998999999999,0.19699999999999998,50.94837476,2969.125,2059.0,150.085,193.88,50.95,-3.46,1.42,1697.0,313.61,2017-08-25 13:47:00
6000000208,PI651491,4,26,14,0.41200000000000003,-22.01,0.057999999999999996,0.785,1.246,1.525,0.364,0.46799999999999997,0.451,2724.1,13.433,0.547,0.618,0.185,79.51,107.42,-8.67,0.1,25.787109,23.42,8.22,45.25,0.253,-1.66,0.156,52.71128107,3227.8920000000003,2412.0,116.99799999999999,189.73,52.71,-3.83,1.76,1666.0,316.74,2017-08-25 13:50:00
